Week_Num,datetime,Article_Num,Polution,Enviroment_Polution,Biodiversity_Loss,Acid_Rain,Water_Pollution,Climate_Crisis,Accelerated_Global_Warming,Ozone_Layer_Depletion,Hazardous_Substance_Leakage,Carbon_Dioxide,Weekly_News_Count,News_Ratio,tempmax,tempmin,temp,dew,humidity,precip,windspeed,sealevelpressure,moonphase,abnormal_weather_count
68,2001-04-15,23,2.189401347599285,-0.4691574316284182,-0.4691574316284182,-0.4691574316284182,-0.4691574316284182,-0.4691574316284182,-0.4691574316284182,-0.4691574316284182,-0.4691574316284182,1.5638581054280607,35945,0.0006398664626512,64.87142857142858,42.75714285714286,54.614285714285714,38.471428571428575,57.68571428571429,0.0705714285714285,13.328571428571427,1014.2,0.6285714285714287,0.0
69,2001-04-22,21,2.8340608840401957,-0.3639066504798695,-0.3639066504798695,-0.14335716534055462,-0.3639066504798695,-0.3639066504798695,-0.3639066504798695,-0.3639066504798695,-0.3639066504798695,-0.14335716534055462,35945,0.0005842259006815,72.1,44.84285714285714,58.142857142857146,38.6,51.885714285714286,0.0,10.87142857142857,1014.5285714285714,0.8528571428571429,0.0
70,2001-04-29,22,2.8348537457366856,-0.36234972689867406,-0.36234972689867406,-0.14920282872298343,-0.36234972689867406,-0.36234972689867406,-0.36234972689867406,-0.36234972689867406,-0.36234972689867406,-0.14920282872298343,35945,0.0006120461816664,71.18571428571428,46.371428571428574,59.2,37.25714285714286,46.57142857142857,0.0115714285714285,11.385714285714286,1016.342857142857,0.2285714285714286,0.0
71,2001-05-06,9,2.8361583014717326,-0.34457998055264044,-0.34457998055264044,-0.07951845705060935,-0.34457998055264044,-0.34457998055264044,-0.34457998055264044,-0.34457998055264044,-0.34457998055264044,-0.34457998055264044,35945,0.0002503825288635,74.67142857142858,53.91428571428571,63.3,48.07142857142857,60.22857142857144,0.0118571428571428,9.957142857142856,1015.1285714285714,0.3371428571428571,0.0
72,2001-05-13,30,2.144532042597844,-0.48357095078186674,-0.48357095078186674,-0.3784468310466783,-0.48357095078186674,-0.48357095078186674,-0.48357095078186674,-0.48357095078186674,-0.48357095078186674,1.6189114439219017,35945,0.0008346084295451,75.25714285714285,52.05714285714286,62.84285714285714,48.8,64.21428571428571,0.04,10.742857142857144,1011.4571428571428,0.5842857142857143,0.0
73,2001-05-20,32,2.829268793303652,-0.362284418654736,-0.362284418654736,-0.2760262237369417,-0.362284418654736,-0.362284418654736,-0.362284418654736,-0.362284418654736,-0.362284418654736,-0.01725163898355887,35945,0.0008902489915148,78.98571428571428,56.52857142857143,67.2,52.471428571428575,63.5,0.0088571428571428,12.9,1010.2714285714284,0.8085714285714286,0.0
74,2001-05-27,17,2.804240725847576,-0.40060581797822514,-0.40060581797822514,0.08012116359564503,-0.40060581797822514,-0.40060581797822514,-0.40060581797822514,-0.40060581797822514,-0.40060581797822514,-0.08012116359564503,35945,0.0004729447767422,82.57142857142857,61.82857142857143,71.17142857142856,57.74285714285714,64.98571428571428,0.0524285714285714,10.771428571428572,1007.1142857142858,0.3242857142857143,0.0
75,2001-06-03,27,2.7717629388580773,-0.41063154649749295,-0.41063154649749295,-0.20531577324874647,-0.41063154649749295,-0.41063154649749295,-0.41063154649749295,-0.41063154649749295,-0.41063154649749295,0.3079736598731197,35945,0.0007511475865906,81.95714285714287,58.22857142857144,69.95714285714286,54.34285714285714,61.68571428571429,0.004,13.471428571428572,1009.7285714285716,0.2871428571428571,0.0
76,2001-06-10,13,2.023359820300387,-0.5518254055364692,-0.5518254055364692,0.18394180184548972,-0.5518254055364692,-0.5518254055364692,-0.5518254055364692,-0.5518254055364692,-0.5518254055364692,1.6554762166094077,35945,0.0003616636528028,88.74285714285715,63.82857142857143,74.62857142857142,62.01428571428571,67.15714285714286,0.0,8.428571428571429,1007.9285714285714,0.5328571428571428,0.0
77,2001-06-17,13,2.780652307865945,-0.38431779864813875,-0.38431779864813875,-0.38431779864813875,-0.38431779864813875,-0.38431779864813875,-0.38431779864813875,-0.38431779864813875,-0.38431779864813875,0.29389008131916494,35945,0.0003616636528028,81.82857142857142,66.04285714285714,73.27142857142857,60.51428571428572,66.01428571428572,0.0394285714285714,8.82857142857143,1007.7714285714284,0.76,0.0
78,2001-06-24,19,2.675057225864001,-0.44810603275894434,-0.44810603275894434,-0.17652661896564473,-0.44810603275894434,-0.44810603275894434,-0.44810603275894434,-0.44810603275894434,-0.44810603275894434,0.6382116224142541,35819,0.0005304447360339,77.65714285714286,66.74285714285715,71.62857142857142,65.61428571428571,82.21428571428571,0.2875714285714285,9.542857142857144,1007.2285714285714,0.42,0.0
79,2001-07-01,28,2.61082600419613,-0.34725271976992866,-0.47586483820323555,-0.21864060133662175,-0.47586483820323555,-0.47586483820323555,-0.47586483820323555,-0.47586483820323555,-0.47586483820323555,0.8102563461298334,35063,0.0007985625873427,79.85714285714286,68.41428571428571,73.54285714285713,68.51428571428572,85.05714285714285,0.5255714285714286,9.7,1005.0428571428572,0.2371428571428571,0.0
80,2001-07-08,14,2.837352436784972,-0.35701785628420174,-0.35701785628420174,-0.16911372139777978,-0.35701785628420174,-0.35701785628420174,-0.35701785628420174,-0.35701785628420174,-0.35701785628420174,-0.16911372139777978,35063,0.0003992812936713,86.85714285714286,72.22857142857143,78.61428571428571,70.97142857142858,78.54285714285713,0.1384285714285714,10.928571428571429,1008.5857142857144,0.4785714285714286,0.0
81,2001-07-15,19,2.738581569191299,-0.4644378099798109,-0.4644378099798109,0.016015096895855563,-0.4644378099798109,-0.4644378099798109,-0.4644378099798109,-0.3042868410212554,-0.4644378099798109,0.33631703481296654,35063,0.0005418817556968,84.64285714285714,70.60000000000001,76.55714285714285,69.42857142857143,79.97142857142856,1.8137142857142856,9.685714285714283,1004.6428571428572,0.71,1.0
82,2001-07-22,24,1.5925144383715097,-0.4929211356864197,-0.4929211356864197,-0.3033360834993352,-0.4929211356864197,-0.4929211356864197,-0.4929211356864197,-0.4929211356864197,-0.4929211356864197,2.1612695949327634,35063,0.0006844822177223,88.28571428571429,71.10000000000001,79.15714285714286,70.38571428571429,76.44285714285715,0.2254285714285714,8.5,1007.3,0.6585714285714286,0.0
83,2001-07-29,15,2.7886143266887404,-0.41668949709142106,-0.41668949709142106,0.06410607647560322,-0.41668949709142106,-0.41668949709142106,-0.41668949709142106,-0.41668949709142106,-0.41668949709142106,0.06410607647560322,35063,0.0004278013860764,88.81428571428572,75.31428571428572,81.04285714285713,74.78571428571429,82.27142857142857,1.017285714285714,10.485714285714286,1008.8857142857142,0.1871428571428571,1.0
84,2001-08-05,23,2.74642026130867,-0.44003418551354373,-0.44003418551354373,0.015173592603915315,-0.44003418551354373,-0.44003418551354373,-0.44003418551354373,-0.44003418551354373,-0.44003418551354373,0.31864544468222133,35063,0.0006559621253172,89.48571428571428,76.52857142857144,82.08571428571429,75.27142857142857,81.14285714285714,0.8051428571428572,9.785714285714286,1011.4428571428572,0.4271428571428571,0.0
85,2001-08-12,18,2.806367925732376,-0.3706523675495591,-0.3706523675495591,-0.3706523675495591,-0.3706523675495591,-0.3706523675495591,-0.3706523675495591,-0.3706523675495591,-0.3706523675495591,0.1588510146640968,35063,0.0005133616632917,86.17142857142858,72.01428571428572,78.82857142857142,70.4,76.75714285714287,0.1321428571428571,8.642857142857142,1008.842857142857,0.6614285714285714,0.0
86,2001-08-19,17,2.699639313508706,-0.44717951818855867,-0.44717951818855867,-0.1159354306414782,-0.44717951818855867,-0.44717951818855867,-0.44717951818855867,-0.44717951818855867,-0.44717951818855867,0.5465527444526828,35063,0.0004848415708866,88.04285714285713,73.32857142857142,80.37142857142858,71.3,75.72857142857143,0.88,9.8,1012.3,0.7571428571428571,0.0
87,2001-08-26,16,2.8411352817915927,-0.33645023073847813,-0.33645023073847813,-0.33645023073847813,-0.33645023073847813,-0.33645023073847813,-0.33645023073847813,-0.33645023073847813,-0.33645023073847813,-0.14953343588376805,35063,0.0004563214784815,87.62857142857142,70.5142857142857,78.94285714285715,67.92857142857143,70.91428571428571,0.004,8.842857142857143,1004.1857142857144,0.1371428571428571,0.0
88,2001-09-02,31,2.8214556498483807,-0.38661345639321837,-0.38661345639321837,-0.22209709197057226,-0.30435527418189534,-0.38661345639321837,-0.38661345639321837,-0.38661345639321837,-0.38661345639321837,0.0246774546633969,35063,0.000884122864558,86.11428571428571,66.55714285714286,76.2,61.94285714285714,64.44285714285715,0.1178571428571428,8.8,1011.4142857142858,0.3714285714285714,0.0
89,2001-09-09,9,2.719635442133881,-0.4063823074452926,-0.4063823074452926,0.5314230174284594,-0.4063823074452926,-0.4063823074452926,-0.4063823074452926,-0.4063823074452926,-0.4063823074452926,-0.4063823074452926,35063,0.0002566808316458,85.10000000000001,67.04285714285714,75.87142857142858,64.72857142857143,70.31428571428572,0.2354285714285714,9.842857142857143,1011.3142857142856,0.61,0.0
90,2001-09-16,11,2.7135353943302793,-0.44173832000725477,-0.44173832000725477,-0.44173832000725477,-0.12621094857350135,-0.44173832000725477,-0.44173832000725477,-0.44173832000725477,-0.44173832000725477,0.5048437942940055,35063,0.000313721016456,83.42857142857143,61.142857142857146,72.21428571428571,56.31428571428571,59.82857142857143,0.0,11.042857142857144,1013.0428571428572,0.8471428571428571,0.0
91,2001-09-23,11,2.767001229272971,-0.4162745212180576,-0.4162745212180576,0.31832757504910286,-0.4162745212180576,-0.4162745212180576,-0.4162745212180576,-0.4162745212180576,-0.4162745212180576,-0.17140715579567076,35063,0.000313721016456,79.04285714285713,55.41428571428571,67.28571428571429,51.94285714285714,61.17142857142857,0.0091428571428571,10.471428571428572,1017.3714285714286,0.09,0.0
92,2001-09-30,5,2.627732721018641,-0.427770442956523,-0.427770442956523,-0.427770442956523,-0.427770442956523,-0.427770442956523,-0.427770442956523,-0.427770442956523,-0.427770442956523,0.7944308226335428,35036,0.0001427103550633,77.15714285714286,57.71428571428572,66.71428571428571,52.94285714285714,64.65714285714286,0.0292857142857142,9.957142857142856,1017.1857142857144,0.3242857142857143,0.0
93,2001-10-07,8,2.82842712474619,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,-0.35355339059327373,0.0,35036,0.0002283365681013,70.5,52.3,62.02857142857143,52.8,73.62857142857142,0.1237142857142857,8.185714285714285,1017.7285714285716,0.5557142857142857,0.0
94,2001-10-14,12,2.7085350951434273,-0.46102725023717916,-0.46102725023717916,0.11525681255929475,-0.46102725023717916,-0.46102725023717916,-0.46102725023717916,-0.46102725023717916,-0.46102725023717916,0.4033988439575317,35036,0.000342504852152,69.71428571428571,52.02857142857143,60.84285714285714,52.25714285714286,75.42857142857143,0.3085714285714286,8.957142857142857,1014.342857142857,0.7985714285714286,0.0
95,2001-10-21,23,2.2139179746841333,-0.5090827428418061,-0.5090827428418061,1.503569961416497,-0.5090827428418061,-0.5090827428418061,-0.5090827428418061,-0.5090827428418061,-0.5090827428418061,-0.15390873620798787,35036,0.0006564676332914,69.11428571428571,46.4,58.44285714285714,44.971428571428575,63.85714285714285,0.0038571428571428,6.942857142857143,1022.0428571428572,0.3271428571428571,0.0
96,2001-10-28,14,2.7764286682233745,-0.4478110755198991,-0.4478110755198991,0.08956221510397983,-0.2686866453119395,-0.4478110755198991,-0.4478110755198991,-0.4478110755198991,-0.4478110755198991,0.08956221510397983,35036,0.0003995889941774,72.32857142857144,51.75714285714286,61.971428571428575,51.84285714285714,71.47142857142858,0.0055714285714285,6.914285714285714,1019.6857142857144,0.27,0.0
97,2001-11-04,21,1.8287703979591867,-0.5640133003051697,-0.5640133003051697,0.29055230621781475,-0.5640133003051697,-0.5640133003051697,-0.5640133003051697,-0.5640133003051697,-0.5640133003051697,1.8287703979591867,35036,0.0005993834912661,63.32857142857143,41.957142857142856,53.371428571428574,41.285714285714285,65.62857142857142,0.0397142857142857,8.857142857142858,1021.8714285714286,0.4985714285714286,0.0
98,2001-11-11,14,2.350480606344284,-0.4907596870389164,-0.4907596870389164,-0.23246511491317093,-0.4907596870389164,-0.4907596870389164,-0.4907596870389164,-0.4907596870389164,-0.4907596870389164,1.317302317841302,35036,0.0003995889941774,55.84285714285714,35.371428571428574,46.1,37.57142857142857,73.47142857142856,0.0215714285714285,8.142857142857142,1023.7714285714284,0.7457142857142857,0.0
99,2001-11-18,15,2.8377704587352706,-0.3834824944236852,-0.3834824944236852,-0.2300894966542111,-0.2300894966542111,-0.3834824944236852,-0.3834824944236852,-0.2300894966542111,-0.3834824944236852,-0.2300894966542111,35036,0.00042813106519,52.51428571428572,28.642857142857142,41.142857142857146,27.32857142857143,61.3,0.0065714285714285,8.471428571428572,1021.9428571428572,0.4214285714285714,0.0
100,2001-11-25,16,2.8081514000698546,-0.39680400218378387,-0.39680400218378387,0.061046769566735964,-0.39680400218378387,-0.39680400218378387,-0.39680400218378387,-0.39680400218378387,-0.39680400218378387,-0.09157015435010399,35036,0.0004566731362027,56.785714285714285,33.67142857142857,45.44285714285714,38.84285714285714,79.15714285714286,0.0057142857142857,8.471428571428572,1022.1,0.22,0.0
101,2001-12-02,11,2.8404990577317593,-0.3376817061639154,-0.3376817061639154,-0.3376817061639154,-0.3376817061639154,-0.3376817061639154,-0.3376817061639154,-0.3376817061639154,-0.3376817061639154,-0.13904540842043575,35036,0.0003139627811393,45.9,28.61428571428572,37.785714285714285,28.1,69.64285714285714,0.0275714285714285,8.77142857142857,1021.6142857142856,0.4428571428571429,0.0
102,2001-12-09,14,2.786603375265437,-0.4041638483209412,-0.4041638483209412,-0.4041638483209412,-0.19144603341518265,-0.4041638483209412,-0.4041638483209412,-0.4041638483209412,-0.4041638483209412,0.2339895963963344,35036,0.0003995889941774,43.05714285714286,27.11428571428571,34.52857142857143,19.442857142857143,55.92857142857143,0.0142857142857142,8.314285714285715,1028.3142857142857,0.6857142857142857,0.0
103,2001-12-16,7,2.8251095747476453,-0.37862293269813807,-0.37862293269813807,-0.37862293269813807,-0.08737452293033957,-0.37862293269813807,-0.37862293269813807,-0.37862293269813807,-0.37862293269813807,-0.08737452293033957,35036,0.0001997944970887,40.55714285714286,21.385714285714283,31.62857142857143,18.4,59.67142857142857,0.0435714285714285,9.071428571428571,1030.1571428571428,0.65,0.0
104,2001-12-23,15,2.782166321089062,-0.40224091389239447,-0.40224091389239447,-0.23464053310389676,-0.40224091389239447,-0.40224091389239447,-0.40224091389239447,-0.40224091389239447,-0.40224091389239447,0.26816060926159635,35036,0.00042813106519,35.371428571428574,16.885714285714286,27.0,14.2,59.94285714285714,0.007,8.0,1030.2714285714285,0.1657142857142857,0.0
105,2001-12-30,5,2.8460498941515415,-0.3162277660168379,-0.3162277660168379,-0.3162277660168379,-0.3162277660168379,-0.3162277660168379,-0.3162277660168379,-0.3162277660168379,-0.3162277660168379,-0.3162277660168379,37630,0.0001328727079457,38.85714285714285,18.357142857142858,29.228571428571428,17.757142857142856,63.9,0.0175714285714285,9.671428571428573,1025.571428571429,0.3957142857142857,0.0
106,2002-01-06,26,2.4627156053564616,-0.4818356619175686,-0.4818356619175686,-0.21414918307447495,-0.4818356619175686,-0.4818356619175686,-0.4818356619175686,-0.4818356619175686,-0.4818356619175686,1.1242832111409935,38063,0.0006830780548038,35.25,18.25,27.05,17.75,69.3,0.1755,14.6,1020.55,0.54,0.0
106,2002-01-06,26,2.4627156053564616,-0.4818356619175686,-0.4818356619175686,-0.21414918307447495,-0.4818356619175686,-0.4818356619175686,-0.4818356619175686,-0.4818356619175686,-0.4818356619175686,1.1242832111409935,38063,0.0006830780548038,34.2,15.066666666666668,25.46666666666667,14.133333333333333,63.083333333333336,0.028,10.85,1021.1166666666668,0.65,0.0
107,2002-01-13,29,2.793798441998505,-0.3991140631426436,-0.3991140631426436,-0.1995570315713218,-0.3991140631426436,-0.3991140631426436,-0.3991140631426436,-0.3991140631426436,-0.3991140631426436,0.1995570315713218,38063,0.000761894753435,41.35714285714285,20.75714285714286,31.67142857142857,22.814285714285717,70.9,0.012,11.071428571428571,1018.9,0.7371428571428572,0.0
108,2002-01-20,14,2.8404990577317593,-0.3376817061639154,-0.3376817061639154,-0.3376817061639154,-0.3376817061639154,-0.3376817061639154,-0.3376817061639154,-0.3376817061639154,-0.3376817061639154,-0.13904540842043575,38063,0.000367811260279,49.07142857142857,33.98571428571429,41.17142857142857,37.15714285714286,86.24285714285715,0.1701428571428571,11.742857142857144,1018.5714285714286,0.1157142857142857,0.0
109,2002-01-27,15,2.8428343808729295,-0.3326721084000237,-0.3326721084000237,-0.3326721084000237,-0.1814575136727402,-0.3326721084000237,-0.3326721084000237,-0.3326721084000237,-0.3326721084000237,-0.3326721084000237,38063,0.000394083493156,35.1,20.214285714285715,28.02857142857143,18.62857142857143,68.58571428571429,0.0375714285714285,11.142857142857142,1023.1142857142858,0.3399999999999999,0.0
110,2002-02-03,11,2.7670012292729718,-0.41627452121805764,-0.41627452121805764,-0.41627452121805764,-0.17140715579567078,-0.41627452121805764,-0.41627452121805764,-0.41627452121805764,-0.41627452121805764,0.3183275750491029,38063,0.0002889945616477,40.8,21.5,31.285714285714285,19.357142857142858,63.21428571428572,0.0044285714285714,10.914285714285716,1026.1857142857143,0.5757142857142857,0.0
111,2002-02-10,15,2.1276244298009255,-0.4909902530309828,-0.4909902530309828,-0.32732683535398854,-0.4909902530309828,-0.4909902530309828,-0.4909902530309828,-0.4909902530309828,-0.4909902530309828,1.6366341767699428,38063,0.000394083493156,44.22857142857144,25.928571428571427,35.22857142857143,21.82857142857143,61.1,0.0192857142857142,10.342857142857143,1020.9285714285714,0.8228571428571428,0.0
112,2002-02-17,13,2.708718799404356,-0.4318247361369263,-0.4318247361369263,-0.4318247361369263,-0.2355407651655962,-0.4318247361369263,-0.4318247361369263,-0.4318247361369263,-0.4318247361369263,0.5495951187197243,38063,0.0003415390274019,41.68571428571429,21.87142857142857,32.31428571428571,18.414285714285715,59.58571428571429,0.0094285714285714,12.55714285714286,1024.6571428571428,0.2042857142857142,0.0
113,2002-02-24,10,2.5936689542167475,-0.494032181755571,-0.494032181755571,0.7410482726333564,-0.494032181755571,-0.494032181755571,-0.494032181755571,-0.494032181755571,-0.494032181755571,0.12350804543889271,38063,0.0002627223287707,46.31428571428571,26.728571428571428,36.114285714285714,22.12857142857143,59.82857142857143,0.0057142857142857,9.114285714285714,1026.9857142857145,0.2914285714285714,0.0
